date,pakistan_west,china_east,gulf_energy,us_trade,shipping,composite
2023-11-30,57.02,47.99,82.09,56.16,56.16,59.89
2023-12-01,54.94,37.34,63.38,58.23,69.96,56.77
2023-12-02,22.0,10.14,70.14,20.43,83.0,41.14
2023-12-03,58.06,8.13,55.21,56.63,96.72,54.95
2023-12-04,45.73,22.93,63.39,44.3,76.5,50.57
2023-12-05,66.43,64.72,73.4,65.86,67.57,67.6
2023-12-06,46.31,32.53,65.91,45.45,50.43,48.12
2023-12-07,11.21,17.16,57.87,12.34,66.52,33.02
2023-12-08,22.38,28.61,45.75,21.25,64.73,36.54
2023-12-09,73.55,24.05,63.93,72.84,75.53,61.98
2023-12-10,18.79,16.81,57.49,16.95,78.53,37.71
2023-12-11,31.73,26.66,45.7,30.61,38.22,34.58
2023-12-12,6.06,13.38,47.18,6.2,69.44,28.45
2023-12-13,5.34,19.13,58.65,5.63,61.74,30.1
2023-12-14,1.83,19.66,42.98,1.97,43.96,22.08
2023-12-15,0.7,8.13,38.29,1.68,44.88,18.74
2023-12-16,17.37,6.02,39.36,16.25,78.29,31.46
2023-12-17,12.87,10.91,21.12,11.47,89.09,29.09
2023-12-18,23.32,13.83,60.61,23.74,72.07,38.72
2023-12-19,4.04,41.42,47.56,4.32,70.01,33.47
2023-12-20,1.53,18.52,43.18,1.53,71.87,27.33
2023-12-21,0.42,7.93,33.38,0.42,70.38,22.5
2023-12-22,1.94,10.28,28.47,1.94,73.61,23.25
2023-12-23,42.02,1.25,18.45,41.33,89.88,38.59
2023-12-24,61.77,3.05,40.72,58.86,93.63,51.61
2023-12-25,72.06,81.47,54.91,69.85,92.53,74.16
2023-12-26,58.29,23.76,34.81,56.77,92.54,53.23
2023-12-27,33.93,13.38,42.9,31.86,76.28,39.67
2023-12-28,20.39,12.12,35.54,18.32,70.39,31.35
2023-12-29,19.39,49.79,42.92,19.39,93.26,44.95
2023-12-30,55.08,15.25,30.77,53.43,93.54,49.62
2023-12-31,51.71,19.48,40.47,49.52,97.39,51.71
2024-01-01,90.82,34.38,26.16,89.86,93.7,66.99
2024-01-02,23.97,48.22,40.55,23.01,93.7,45.89
2024-01-03,6.03,8.9,37.4,5.48,93.01,30.16
2024-01-04,3.97,23.97,43.7,3.29,91.1,33.21
2024-01-05,19.73,10.27,25.21,18.22,87.12,32.11
2024-01-06,20.96,2.88,39.73,18.08,93.42,35.01
2024-01-07,40.0,8.08,27.26,37.53,90.82,40.74
2024-01-08,38.49,20.27,34.93,38.36,71.92,40.79
2024-01-09,10.27,13.29,18.22,9.73,47.4,19.78
2024-01-10,10.0,40.68,45.07,9.04,59.32,32.82
2024-01-11,5.07,40.96,32.47,4.52,60.68,28.74
2024-01-12,7.67,39.04,84.93,7.67,93.97,46.66
2024-01-13,27.53,43.42,55.48,25.34,93.84,49.12
2024-01-14,28.22,24.25,27.67,26.44,92.33,39.78
2024-01-15,5.89,19.32,46.71,5.34,86.03,32.66
2024-01-16,1.37,17.53,50.41,1.78,77.4,29.7
2024-01-17,2.6,23.15,42.88,2.19,77.12,29.59
2024-01-18,19.86,14.93,46.44,18.08,85.62,36.99
2024-01-19,41.23,28.9,43.15,40.0,74.38,45.53
2024-01-20,59.32,6.99,24.66,57.26,86.85,47.01
2024-01-21,72.6,11.78,39.04,71.1,91.92,57.29
2024-01-22,5.34,7.67,33.84,4.52,78.77,26.03
2024-01-23,0.68,2.74,22.74,0.41,68.9,19.1
2024-01-24,6.58,11.23,13.15,6.71,51.78,17.89
2024-01-25,10.96,30.14,8.08,10.41,47.12,21.34
2024-01-26,9.73,23.15,20.68,8.77,52.88,23.04
2024-01-27,7.53,6.3,51.64,7.95,85.34,31.75
2024-01-28,53.15,11.23,63.15,50.41,93.42,54.27
2024-01-29,4.38,8.22,61.92,3.84,87.4,33.15
2024-01-30,1.64,11.23,58.36,1.51,73.01,29.15
2024-01-31,1.78,17.67,39.59,1.78,57.26,23.62
2024-02-01,26.58,20.14,40.41,25.89,50.0,32.6
2024-02-02,4.11,11.37,30.0,3.7,56.58,21.15
2024-02-03,21.1,1.37,74.79,25.21,94.79,43.45
2024-02-04,9.32,13.97,52.6,8.77,90.41,35.01
2024-02-05,2.47,15.62,33.84,2.33,60.82,23.01
2024-02-06,3.7,10.41,51.92,2.6,36.71,21.07
2024-02-07,7.53,8.77,30.14,7.81,55.48,21.95
2024-02-08,2.33,3.42,19.45,1.92,52.33,15.89
2024-02-09,1.1,0.82,13.84,0.82,63.01,15.92
2024-02-10,11.1,1.92,10.96,10.27,76.58,22.16
2024-02-11,0.96,0.41,19.32,0.68,90.68,22.41
2024-02-12,14.66,0.41,23.42,12.74,76.71,25.59
2024-02-13,11.51,0.82,14.25,11.92,53.97,18.49
2024-02-14,5.48,0.41,12.88,8.77,35.21,12.55
2024-02-15,6.58,0.41,14.52,5.89,62.88,18.05
2024-02-16,11.1,0.27,9.32,10.27,34.93,13.18
2024-02-17,26.16,2.05,15.07,24.38,50.41,23.62
2024-02-18,22.19,42.19,37.4,22.33,66.99,38.22
2024-02-19,13.15,28.9,17.95,13.01,56.16,25.84
2024-02-20,5.75,25.34,29.18,5.48,46.99,22.55
2024-02-21,16.85,12.74,22.05,17.12,22.05,18.16
2024-02-22,29.32,31.78,19.18,30.27,36.44,29.4
2024-02-23,52.05,16.85,13.29,54.11,31.78,33.62
2024-02-24,35.89,6.03,19.45,34.25,70.55,33.23
2024-02-25,29.86,2.19,27.26,28.9,78.22,33.29
2024-02-26,12.88,10.41,16.3,12.74,35.21,17.51
2024-02-27,0.82,5.48,16.03,0.55,25.07,9.59
2024-02-28,0.96,10.82,14.38,0.82,20.0,9.4
2024-02-29,6.16,12.47,6.85,5.34,30.68,12.3
2024-03-01,9.18,21.78,30.41,7.95,11.1,16.08
2024-03-02,27.53,4.38,10.14,26.3,71.78,28.03
2024-03-03,19.73,10.14,22.05,18.49,88.36,31.75
2024-03-04,25.48,33.97,26.3,24.93,55.21,33.18
2024-03-05,25.34,39.32,7.4,26.3,47.12,29.1
2024-03-06,1.78,24.93,12.47,1.78,40.27,16.25
2024-03-07,15.07,46.58,19.32,14.66,34.79,26.08
2024-03-08,21.23,39.32,16.99,21.37,52.05,30.19
2024-03-09,20.96,6.3,12.6,20.0,69.86,25.95
2024-03-10,52.88,3.97,40.96,50.68,77.26,45.15
2024-03-11,10.82,9.32,7.81,13.7,49.04,18.14
2024-03-12,20.68,24.79,13.42,22.33,46.71,25.59
2024-03-13,3.01,21.78,13.56,3.56,50.27,18.44
2024-03-14,21.64,21.37,19.32,22.33,14.52,19.84
2024-03-15,5.07,8.36,9.86,4.93,49.18,15.48
2024-03-16,48.63,4.66,26.16,46.99,66.03,38.49
2024-03-17,29.04,3.7,21.23,27.95,87.53,33.89
2024-03-18,12.47,19.18,28.77,12.88,48.9,24.44
2024-03-19,28.49,35.75,19.04,28.08,25.75,27.42
2024-03-20,7.67,28.9,16.3,11.64,18.49,16.6
2024-03-21,19.86,42.6,13.97,19.32,38.9,26.93
2024-03-22,3.97,22.19,29.18,6.03,87.95,29.86
2024-03-23,37.26,6.03,2.33,35.48,99.86,36.19
2024-03-24,3.56,2.19,5.48,2.88,99.18,22.66
2024-03-25,0.14,37.26,10.27,0.14,96.44,28.85
2024-03-26,0.27,21.92,17.67,0.27,92.05,26.44
2024-03-27,5.07,31.23,11.51,5.07,79.04,26.38
2024-03-28,1.51,28.08,7.95,1.64,71.92,22.22
2024-03-29,7.12,30.82,10.68,6.99,81.1,27.34
2024-03-30,6.58,2.05,2.6,5.62,85.21,20.41
2024-03-31,23.97,1.64,0.82,23.15,85.21,26.96
2024-04-01,16.99,32.05,8.77,17.4,80.14,31.07
2024-04-02,0.55,14.79,34.11,0.55,84.52,26.9
2024-04-03,3.56,25.34,8.63,3.29,65.07,21.18
2024-04-04,2.05,1.1,7.67,2.05,81.64,18.9
2024-04-05,5.34,0.41,23.97,4.93,80.82,23.1
2024-04-06,17.95,2.6,5.34,18.63,86.03,26.11
2024-04-07,20.41,38.08,18.36,19.86,91.78,37.7
2024-04-08,13.56,26.85,14.52,13.29,62.6,26.16
2024-04-09,1.23,29.45,28.49,1.64,32.6,18.68
2024-04-10,3.42,30.0,15.07,3.97,39.32,18.36
2024-04-11,2.47,37.4,21.78,2.33,56.71,24.14
2024-04-12,10.0,60.41,39.04,10.14,76.99,39.32
2024-04-13,28.08,6.99,59.32,27.81,98.22,44.08
2024-04-14,10.55,7.67,99.86,9.18,100.0,45.45
2024-04-15,6.85,23.84,97.26,6.3,98.77,46.6
2024-04-16,13.15,49.04,90.14,15.21,94.79,52.47
2024-04-17,3.42,24.52,68.36,4.25,84.25,36.96
2024-04-18,8.49,45.34,63.42,13.7,76.71,41.53
2024-04-19,17.81,43.42,94.11,18.36,95.48,53.84
2024-04-20,17.81,27.81,72.05,26.44,84.11,45.64
2024-04-21,44.66,44.38,47.53,45.21,80.41,52.44
2024-04-22,13.7,47.67,64.38,15.21,49.59,38.11
2024-04-23,4.25,55.75,36.85,5.07,48.22,30.03
2024-04-24,2.33,57.81,21.78,2.47,56.71,28.22
2024-04-25,4.25,36.16,12.6,4.38,42.74,20.03
2024-04-26,5.21,47.81,8.63,6.16,41.78,21.92
2024-04-27,3.01,11.23,30.14,2.74,80.14,25.45
2024-04-28,3.84,56.85,20.14,3.29,76.71,32.16
2024-04-29,0.41,19.73,26.3,0.41,41.51,17.67
2024-04-30,0.82,30.41,36.3,0.82,49.04,23.48
2024-05-01,0.41,6.16,15.62,0.41,63.01,17.12
2024-05-02,1.78,3.84,27.67,1.64,51.78,17.34
2024-05-03,3.56,2.47,22.74,3.97,44.25,15.4
2024-05-04,32.47,7.95,10.55,31.37,62.47,28.96
2024-05-05,12.6,14.11,6.16,10.68,88.22,26.36
2024-05-06,21.51,63.84,25.21,19.59,74.25,40.88
2024-05-07,9.18,30.41,25.75,8.49,61.51,27.07
2024-05-08,12.74,43.56,25.21,13.7,71.64,33.37
2024-05-09,3.15,32.19,8.22,3.01,57.67,20.85
2024-05-10,3.29,37.95,16.3,3.29,43.42,20.85
2024-05-11,3.56,20.27,6.3,2.88,73.84,21.37
2024-05-12,5.34,8.49,4.93,3.7,86.44,21.78
2024-05-13,7.26,24.66,7.53,6.85,49.86,19.23
2024-05-14,7.12,23.01,33.01,6.99,51.23,24.27
2024-05-15,4.52,47.12,35.48,4.25,51.1,28.49
2024-05-16,2.19,66.99,34.52,2.05,57.12,32.58
2024-05-17,7.12,64.93,7.12,7.26,66.71,30.63
2024-05-18,34.38,19.32,6.16,33.56,84.52,35.59
2024-05-19,10.68,16.58,20.68,9.59,90.14,29.53
2024-05-20,28.77,58.36,45.89,27.95,76.85,47.56
2024-05-21,1.92,30.27,23.29,1.78,49.32,21.32
2024-05-22,1.1,23.97,27.12,1.1,35.07,17.67
2024-05-23,1.92,46.3,3.7,2.19,15.89,14.0
2024-05-24,4.52,40.27,16.85,3.84,35.21,20.14
2024-05-25,61.1,11.78,0.27,61.37,65.07,39.92
2024-05-26,67.67,35.21,0.41,68.9,81.92,50.82
2024-05-27,19.04,61.78,16.3,19.86,70.96,37.59
2024-05-28,17.12,39.18,18.9,16.99,51.1,28.66
2024-05-29,9.04,48.9,22.6,8.36,48.63,27.51
2024-05-30,8.36,38.22,17.12,9.32,41.64,22.93
2024-05-31,10.82,42.05,31.64,11.51,71.37,33.48
2024-06-01,76.03,20.68,16.16,75.62,78.08,53.32
2024-06-02,59.86,56.71,30.82,59.04,65.07,54.3
2024-06-03,48.36,55.21,33.56,46.71,21.37,41.04
2024-06-04,83.56,27.53,12.6,82.47,18.22,44.88
2024-06-05,44.25,24.11,23.56,43.29,31.1,33.26
2024-06-06,12.74,26.58,27.67,11.92,52.6,26.3
2024-06-07,10.27,34.79,12.05,9.59,35.89,20.52
2024-06-08,29.04,11.1,34.11,27.53,79.59,36.27
2024-06-09,72.47,7.12,2.74,70.96,56.71,42.0
2024-06-10,34.38,5.48,6.44,32.47,10.96,17.95
2024-06-11,4.93,29.45,16.3,4.38,22.05,15.42
2024-06-12,2.33,41.51,22.47,2.88,9.32,15.7
2024-06-13,1.23,19.04,22.74,1.23,18.49,12.55
2024-06-14,12.33,21.23,10.14,12.33,21.37,15.48
2024-06-15,53.97,39.18,4.52,56.44,46.03,40.03
2024-06-16,61.1,39.45,14.52,65.89,72.33,50.66
2024-06-17,23.15,39.18,3.84,23.15,16.85,21.23
2024-06-18,10.41,38.08,8.36,10.27,3.56,14.14
2024-06-19,8.22,38.49,27.26,7.81,14.66,19.29
2024-06-20,21.51,53.15,50.55,21.78,30.27,35.45
2024-06-21,20.41,20.68,8.08,19.45,32.47,20.22
2024-06-22,38.49,13.7,7.26,36.03,69.59,33.01
2024-06-23,24.66,24.25,8.22,22.6,87.81,33.51
2024-06-24,1.37,24.79,6.44,1.23,69.32,20.63
2024-06-25,2.47,23.15,5.48,2.19,30.55,12.77
2024-06-26,4.66,20.27,7.67,3.97,29.73,13.26
2024-06-27,9.18,25.07,3.01,9.59,17.95,12.96
2024-06-28,6.16,16.03,11.23,6.58,35.62,15.12
2024-06-29,32.33,11.37,2.88,27.95,60.55,27.01
2024-06-30,41.51,15.21,0.14,39.59,46.03,28.49
2024-07-01,18.36,34.66,2.33,17.67,19.32,18.47
2024-07-02,25.62,19.18,7.95,24.38,1.51,15.73
2024-07-03,27.67,40.68,10.82,26.85,3.56,21.92
2024-07-04,28.77,45.34,14.93,27.53,2.74,23.86
2024-07-05,3.84,30.41,14.25,3.42,1.64,10.71
2024-07-06,17.12,13.01,14.25,16.03,24.11,16.9
2024-07-07,9.73,7.53,8.22,8.9,28.9,12.66
2024-07-08,37.12,34.79,15.48,35.21,48.22,34.16
2024-07-09,54.79,48.22,14.66,52.33,57.53,45.51
2024-07-10,12.19,46.71,5.34,11.37,27.12,20.55
2024-07-11,1.1,27.4,6.44,1.1,7.53,8.71
2024-07-12,13.42,35.21,9.04,13.15,4.38,15.04
2024-07-13,31.92,9.86,3.29,30.14,54.93,26.03
2024-07-14,13.15,4.25,0.14,10.82,99.59,25.59
2024-07-15,8.36,25.07,3.56,6.85,90.41,26.85
2024-07-16,0.27,18.77,2.05,0.27,59.32,16.14
2024-07-17,0.27,33.29,9.32,0.27,38.63,16.36
2024-07-18,0.82,8.36,4.79,0.96,13.01,5.59
2024-07-19,23.42,24.79,6.16,22.88,82.6,31.97
2024-07-20,44.11,10.27,23.29,42.33,90.41,42.08
2024-07-21,19.18,15.89,50.41,17.95,87.81,38.25
2024-07-22,20.82,52.05,34.93,21.78,52.47,36.41
2024-07-23,22.33,38.63,33.56,20.82,18.9,26.85
2024-07-24,9.59,42.05,25.62,9.32,23.01,21.92
2024-07-25,18.63,25.89,63.7,17.67,26.44,30.47
2024-07-26,16.71,35.62,36.44,15.07,26.03,25.97
2024-07-27,72.05,32.74,13.56,69.32,73.7,52.27
2024-07-28,47.67,67.4,39.04,44.11,82.6,56.16
2024-07-29,23.42,52.19,61.78,23.15,73.29,46.77
2024-07-30,29.45,71.1,36.03,28.08,66.99,46.33
2024-07-31,15.48,59.45,63.7,15.21,92.6,49.29
2024-08-01,12.05,33.97,70.55,13.01,79.59,41.84
2024-08-02,15.48,22.88,56.71,14.93,52.88,32.58
2024-08-03,18.63,9.04,58.36,18.63,92.6,39.45
2024-08-04,8.49,24.11,58.49,7.12,92.88,38.22
2024-08-05,66.03,75.75,87.67,63.97,80.27,74.74
2024-08-06,83.56,58.63,80.82,83.42,80.68,77.42
2024-08-07,48.22,25.21,35.48,47.12,83.42,47.89
2024-08-08,26.16,28.63,18.63,25.75,79.59,35.75
2024-08-09,33.15,38.22,25.62,32.47,78.08,41.51
2024-08-10,26.44,23.84,3.01,25.48,86.71,33.1
2024-08-11,40.0,28.77,27.95,38.77,92.19,45.53
2024-08-12,36.58,45.21,59.18,36.58,78.36,51.18
2024-08-13,20.68,21.51,50.55,19.59,81.51,38.77
2024-08-14,10.68,12.47,20.41,10.0,61.37,22.99
2024-08-15,8.08,22.74,22.74,7.81,39.04,20.08
2024-08-16,9.86,58.22,19.45,9.45,43.56,28.11
2024-08-17,37.67,3.29,21.37,36.16,80.82,35.86
2024-08-18,29.18,12.6,50.96,28.08,85.62,41.29
2024-08-19,25.07,63.42,49.73,27.26,61.23,45.34
2024-08-20,1.1,17.26,16.85,0.96,41.51,15.53
2024-08-21,8.63,23.01,13.97,6.99,52.47,21.01
2024-08-22,27.95,20.27,23.29,27.4,67.12,33.21
2024-08-23,58.22,27.26,24.38,57.12,58.63,45.12
2024-08-24,36.85,3.15,8.08,35.62,95.62,35.86
2024-08-25,30.96,2.05,57.81,29.86,98.36,43.81
2024-08-26,16.44,39.18,52.74,15.75,91.78,43.18
2024-08-27,10.0,38.63,34.93,10.14,57.53,30.25
2024-08-28,5.34,20.82,39.18,5.07,49.32,23.95
2024-08-29,3.7,30.0,34.38,3.01,40.96,22.41
2024-08-30,8.22,35.21,25.34,6.71,34.66,22.03
2024-08-31,35.07,20.55,7.53,34.25,64.93,32.47
2024-09-01,3.7,5.21,7.12,3.01,88.49,21.51
2024-09-02,19.04,55.89,28.49,20.82,47.26,34.3
2024-09-03,9.45,75.34,41.1,9.59,42.05,35.51
2024-09-04,2.6,52.88,15.34,2.74,36.16,21.95
2024-09-05,8.9,62.33,7.26,8.22,20.41,21.42
2024-09-06,2.33,63.97,9.04,2.6,26.58,20.9
2024-09-07,12.74,31.37,12.47,12.33,68.36,27.45
2024-09-08,20.82,22.74,3.97,21.64,68.22,27.48
2024-09-09,6.16,36.58,22.47,5.34,21.51,18.41
2024-09-10,17.26,49.59,33.42,16.99,44.93,32.44
2024-09-11,4.93,47.95,42.88,4.38,58.08,31.64
2024-09-12,16.71,51.23,20.82,16.99,13.42,23.84
2024-09-13,2.05,41.51,21.78,1.92,10.55,15.56
2024-09-14,4.93,45.62,20.82,3.97,56.71,26.41
2024-09-15,7.53,18.22,5.07,7.26,63.84,20.38
2024-09-16,6.58,16.58,8.22,6.58,29.32,13.45
2024-09-17,3.15,1.92,13.15,3.15,35.75,11.42
2024-09-18,20.14,16.99,57.53,19.18,74.52,37.67
2024-09-19,8.49,22.19,20.14,8.36,55.89,23.01
2024-09-20,15.07,33.56,22.74,14.66,58.36,28.88
2024-09-21,60.82,14.38,27.4,59.73,84.11,49.29
2024-09-22,68.49,16.99,39.32,67.12,80.96,54.58
2024-09-23,25.21,29.18,54.38,24.38,55.62,37.75
2024-09-24,21.92,62.19,69.73,20.68,39.59,42.82
2024-09-25,24.38,59.59,53.7,22.33,44.79,40.96
2024-09-26,7.26,62.47,53.01,6.3,48.22,35.45
2024-09-27,17.95,55.89,38.63,17.81,47.53,35.56
2024-09-28,18.22,13.29,84.66,17.4,93.97,45.51
2024-09-29,15.07,71.64,82.19,13.97,92.74,55.12
2024-09-30,5.62,47.81,71.64,4.52,50.41,36.0
2024-10-01,9.73,11.64,92.19,7.95,93.97,43.1
2024-10-02,8.9,11.78,99.86,7.81,97.12,45.1
2024-10-03,5.21,2.19,93.42,4.38,84.11,37.86
2024-10-04,5.34,5.75,96.85,4.11,84.52,39.32
2024-10-05,25.34,2.33,87.4,23.01,96.03,46.82
2024-10-06,17.81,3.84,93.29,16.44,97.4,45.75
2024-10-07,12.74,6.99,97.12,11.64,95.89,44.88
2024-10-08,31.37,60.14,81.37,30.82,69.45,54.63
2024-10-09,30.14,50.14,67.53,29.18,42.33,43.86
2024-10-10,35.62,31.51,42.6,34.38,37.12,36.25
2024-10-11,2.6,38.36,73.01,2.88,46.03,32.58
2024-10-12,12.47,42.05,54.52,12.33,71.51,38.58
2024-10-13,18.9,15.34,62.74,18.63,87.4,40.6
2024-10-14,28.9,69.59,53.56,28.9,71.51,50.49
2024-10-15,55.89,67.67,80.82,56.3,42.74,60.68
2024-10-16,14.79,20.0,67.26,15.21,20.82,27.62
2024-10-17,24.25,41.92,55.48,24.38,41.64,37.53
2024-10-18,29.86,71.1,65.89,30.41,37.67,46.99
2024-10-19,14.11,10.96,50.68,15.75,85.89,35.48
2024-10-20,41.78,3.56,55.21,40.68,86.71,45.59
2024-10-21,33.7,40.14,53.56,33.01,52.33,42.55
2024-10-22,67.81,48.22,62.47,67.81,26.58,54.58
2024-10-23,61.78,43.15,45.89,61.37,58.63,54.16
2024-10-24,68.22,58.63,66.3,67.81,50.0,62.19
2024-10-25,34.25,46.44,29.73,33.7,36.44,36.11
2024-10-26,32.88,8.77,94.38,31.23,96.58,52.77
2024-10-27,21.78,15.89,52.74,21.92,90.82,40.63
2024-10-28,31.78,54.79,68.22,31.64,52.19,47.73
2024-10-29,1.64,49.73,59.18,1.37,59.04,34.19
2024-10-30,40.14,68.22,47.95,39.32,18.77,42.88
2024-10-31,0.41,36.99,43.42,0.27,7.81,17.78
2024-11-01,1.37,50.55,46.71,1.37,35.89,27.18
2024-11-02,8.77,11.51,34.25,7.95,62.6,25.01
2024-11-03,16.3,14.11,24.52,21.23,75.07,30.25
2024-11-04,19.59,26.58,42.33,18.9,29.59,27.4
2024-11-05,20.55,53.01,46.03,20.41,10.0,30.0
2024-11-06,5.34,66.99,70.68,9.04,0.14,30.44
2024-11-07,14.25,78.22,69.86,17.53,0.27,36.03
2024-11-08,8.08,74.79,47.12,8.08,15.48,30.71
2024-11-09,35.21,24.11,54.38,34.93,63.01,42.33
2024-11-10,18.9,22.33,27.95,19.04,81.1,33.86
2024-11-11,8.77,53.42,50.14,8.77,8.77,25.97
2024-11-12,3.42,72.19,66.85,3.42,7.81,30.74
2024-11-13,17.95,76.16,66.44,17.67,10.82,37.81
2024-11-14,13.7,49.32,55.89,13.01,9.04,28.19
2024-11-15,2.33,63.01,52.74,2.33,10.68,26.22
2024-11-16,63.84,40.0,39.18,64.11,18.77,45.18
2024-11-17,56.85,58.08,74.25,57.95,89.18,67.26
2024-11-18,58.49,78.49,64.11,57.81,49.32,61.64
2024-11-19,36.85,61.23,18.22,46.44,58.49,44.25
2024-11-20,17.81,46.03,11.78,26.71,46.3,29.73
2024-11-21,24.25,21.1,30.55,23.97,59.04,31.78
2024-11-22,27.53,32.6,27.81,29.04,42.19,31.84
2024-11-23,40.27,3.15,16.44,40.41,66.16,33.29
2024-11-24,63.56,7.4,39.45,63.01,82.05,51.1
2024-11-25,22.05,36.58,55.62,23.56,33.01,34.16
2024-11-26,15.89,62.19,33.29,15.89,40.55,33.56
2024-11-27,3.01,46.44,56.85,2.88,23.84,26.6
2024-11-28,7.4,32.19,34.66,8.77,33.01,23.21
2024-11-29,24.79,23.97,46.44,23.42,17.12,27.15
2024-11-30,36.44,7.4,40.41,36.03,82.6,40.58
2024-12-01,58.63,9.18,69.32,58.49,64.66,52.05
2024-12-02,51.1,61.1,53.29,50.68,40.41,51.32
2024-12-03,35.48,64.11,35.62,45.62,6.99,37.56
2024-12-04,1.64,23.56,18.9,2.33,8.08,10.9
2024-12-05,3.7,25.62,23.42,3.29,17.12,14.63
2024-12-06,22.05,20.55,12.05,23.42,18.49,19.32
2024-12-07,44.93,3.15,16.16,46.16,56.58,33.4
2024-12-08,40.96,7.4,72.74,40.68,73.97,47.15
2024-12-09,24.25,8.22,60.96,25.21,31.37,30.0
2024-12-10,25.75,26.85,48.36,25.62,9.45,27.21
2024-12-11,28.77,34.79,57.67,30.68,7.95,31.97
2024-12-12,13.01,22.19,25.21,13.01,6.44,15.97
2024-12-13,11.92,24.25,40.68,11.92,14.11,20.58
2024-12-14,32.33,4.38,32.33,31.37,26.16,25.32
2024-12-15,34.38,2.05,77.95,33.97,28.77,35.42
2024-12-16,38.63,32.6,60.82,37.67,5.89,35.12
2024-12-17,9.04,15.34,39.73,7.81,20.82,18.55
2024-12-18,16.03,19.45,13.97,16.16,5.21,14.16
2024-12-19,9.86,19.45,53.15,10.14,10.0,20.52
2024-12-20,30.27,36.03,47.53,28.9,46.44,37.84
2024-12-21,42.47,2.33,8.36,40.27,96.16,37.92
2024-12-22,50.68,12.33,49.18,49.45,93.56,51.04
2024-12-23,32.88,23.15,42.47,31.78,41.92,34.44
2024-12-24,54.38,55.21,41.1,53.42,21.92,45.21
2024-12-25,57.81,75.48,68.36,56.44,74.79,66.58
2024-12-26,85.48,54.25,48.9,84.52,71.78,68.99
2024-12-27,74.93,26.16,34.38,75.21,38.08,49.75
2024-12-28,65.75,5.07,38.08,64.52,58.63,46.41
2024-12-29,61.78,8.36,11.78,60.0,62.47,40.88
2024-12-30,59.86,78.77,85.62,57.81,7.81,57.97
2024-12-31,58.22,82.19,69.86,57.4,37.95,61.12
2025-01-01,75.89,13.84,56.71,75.89,92.19,62.9
2025-01-02,35.07,31.92,49.45,34.25,96.03,49.34
2025-01-03,39.32,17.12,24.25,39.73,60.96,36.27
2025-01-04,64.79,15.07,52.74,63.84,81.64,55.62
2025-01-05,61.78,10.0,10.96,59.86,84.93,45.51
2025-01-06,58.63,24.25,69.04,57.4,66.03,55.07
2025-01-07,72.74,61.51,41.64,73.84,21.78,54.3
2025-01-08,21.78,38.36,65.21,22.88,22.19,34.08
2025-01-09,34.79,31.23,27.53,34.25,13.7,28.3
2025-01-10,24.38,36.3,73.7,23.84,10.96,33.84
2025-01-11,32.33,19.04,60.55,32.05,18.36,32.47
2025-01-12,56.85,20.96,66.03,55.75,41.78,48.27
2025-01-13,45.62,18.9,77.53,48.49,1.78,38.47
2025-01-14,7.81,42.05,76.03,8.36,22.19,31.29
2025-01-15,27.67,67.26,74.38,31.23,20.41,44.19
2025-01-16,43.97,62.88,84.11,45.07,32.05,53.62
2025-01-17,15.48,78.63,62.6,19.59,12.74,37.81
2025-01-18,66.44,9.18,43.15,66.99,73.97,51.95
2025-01-19,60.68,61.78,59.45,60.96,83.29,65.23
2025-01-20,38.49,88.36,93.01,38.77,52.74,62.27
2025-01-21,35.07,84.25,87.95,35.89,48.22,58.27
2025-01-22,19.32,55.89,51.23,19.04,24.66,34.03
2025-01-23,36.44,49.86,63.01,36.3,34.66,44.05
2025-01-24,26.3,48.77,79.32,27.95,30.0,42.47
2025-01-25,65.07,7.53,27.4,64.38,68.9,46.66
2025-01-26,48.08,33.84,65.62,47.26,75.34,54.03
2025-01-27,19.45,29.45,71.92,27.95,20.68,33.89
2025-01-28,28.77,26.44,24.38,38.77,9.45,25.56
2025-01-29,36.44,3.01,46.58,46.85,7.4,28.05
2025-01-30,0.55,0.68,15.75,0.82,18.08,7.18
2025-01-31,21.37,16.16,76.3,23.84,5.34,28.6
2025-02-01,65.48,11.23,76.85,66.85,69.73,58.03
2025-02-02,34.79,84.38,93.01,36.58,69.45,63.64
2025-02-03,9.73,88.36,86.3,14.11,2.74,40.25
2025-02-04,46.03,80.96,92.05,63.84,23.84,61.34
2025-02-05,9.45,82.74,98.22,17.26,27.67,47.07
2025-02-06,30.55,57.67,79.04,32.88,18.08,43.64
2025-02-07,36.3,62.47,73.42,38.36,10.55,44.22
2025-02-08,48.22,57.4,43.15,48.63,41.64,47.81
2025-02-09,34.93,23.01,76.85,35.48,51.37,44.33
2025-02-10,58.08,47.26,81.1,61.64,5.48,50.71
2025-02-11,49.59,47.26,83.56,51.23,8.49,48.03
2025-02-12,61.23,34.11,60.41,60.55,1.37,43.53
2025-02-13,47.81,52.47,67.67,47.81,18.36,46.82
2025-02-14,72.33,54.11,55.07,73.84,24.25,55.92
2025-02-15,42.88,3.15,8.22,41.51,73.7,33.89
2025-02-16,65.07,13.42,44.79,63.42,71.37,51.62
2025-02-17,53.56,54.93,63.15,54.25,30.96,51.37
2025-02-18,31.1,33.97,66.44,30.55,9.86,34.38
2025-02-19,4.11,15.34,25.34,4.25,22.47,14.3
2025-02-20,10.0,37.4,13.01,8.77,32.33,20.3
2025-02-21,5.75,43.84,17.4,5.62,49.18,24.36
